series_id	industry_code	product_code	seasonal	bench_date	footnote_codes	begin_year	begin_period	end_year	end_period
NDU3132303132301131           	313230	3132301131	U	198512	          	1985	M12	2008	M06
NDU3132303132301191           	313230	3132301191	U	198512	          	1985	M12	2008	M06
NDU313241313241               	313241	313241	U	200312	          	2003	M12	2011	M13
NDU3132413132411              	313241	3132411	U	198106	          	1981	M06	2011	M13
NDU3132413132413              	313241	3132413	U	199412	          	1994	M12	2011	M13
NDU3132413132415              	313241	3132415	U	198106	          	1981	M06	2006	M13
NDU3132413132416              	313241	3132416	U	198106	          	1981	M06	2011	M13
NDU313241313241P              	313241	313241P	U	198106	          	1981	M06	2011	M13
NDU313241313241S              	313241	313241S	U	200106	          	2001	M06	2006	M13
NDU313241313241SM             	313241	313241SM	U	200106	          	2001	M06	2003	M13
NDU313249313249               	313249	313249	U	200312	          	2003	M12	2011	M13
NDU3132493132491              	313249	3132491	U	198106	          	1981	M06	2011	M13
NDU3132493132493              	313249	3132493	U	200312	          	2003	M12	2011	M13
NDU3132493132495              	313249	3132495	U	198512	          	1985	M12	2002	M02
NDU3132493132497              	313249	3132497	U	200312	          	2003	M12	2011	M13
NDU3132493132499              	313249	3132499	U	200312	          	2003	M12	2006	M13
NDU313249313249A              	313249	313249A	U	200312	          	2003	M12	2008	M06
NDU313249313249P              	313249	313249P	U	198106	          	1981	M06	2011	M13
NDU313249313249S              	313249	313249S	U	198106	          	1981	M06	1995	M06
NDU313311313311               	313311	313311	U	200312	          	2003	M12	2011	M13
NDU3133113133111              	313311	3133111	U	198406	          	1967	M01	2011	M13
NDU3133113133113              	313311	3133113	U	198406	          	1984	M06	2011	M13
NDU3133113133115              	313311	3133115	U	198406	          	1967	M01	2011	M13
NDU3133113133117              	313311	3133117	U	198406	          	1984	M06	2011	M13
NDU313311313311P              	313311	313311P	U	200312	          	2003	M12	2011	M13
NDU313311313311S              	313311	313311S	U	200312	          	2003	M12	2011	M13
NDU313312313312               	313312	313312	U	200312	          	2003	M12	2011	M13
NDU3133123133120              	313312	3133120	U	200312	          	2003	M12	2011	M13
NDU3133123133121              	313312	3133121	U	200312	          	2003	M12	2006	M13
NDU313312313312P              	313312	313312P	U	200312	          	2003	M12	2011	M13
NDU31332031332013             	313320	31332013	U	200606	          	2006	M06	2011	M13
NDU3133203133203              	313320	3133203	U	200312	          	2003	M12	2006	M12
NDU31332031332051             	313320	31332051	U	198506	          	1985	M06	2006	M06
NDU3133203133205131           	313320	3133205131	U	198506	          	1985	M06	2006	M06
NDU31332031332052             	313320	31332052	U	198506	          	1985	M06	2011	M13
NDU31332031332054             	313320	31332054	U	200606	          	2006	M06	2011	M13
NDU3133203133205491           	313320	3133205491	U	198506	          	1985	M06	2006	M06
NDU313320313320SSS            	313320	313320SSS	U	198506	          	1985	M06	1991	M13
NDU3141103141102              	314110	3141102	U	197912	          	1979	M12	2011	M13
NDU314110314110215            	314110	314110215	U	197912	          	1955	M01	2005	M06
NDU314110314110217            	314110	314110217	U	199812	          	1998	M12	2005	M06
NDU314110314110219            	314110	314110219	U	199812	          	1998	M12	2005	M06
NDU31411031411022             	314110	31411022	U	198612	          	1986	M12	2005	M06
NDU314110314110288            	314110	314110288	U	198612	          	1986	M12	2005	M06
NDU3141103141103              	314110	3141103	U	198506	          	1985	M06	2005	M06
NDU314121314121               	314121	314121	U	198406	          	1984	M06	2011	M13
NDU3141213141210              	314121	3141210	U	198406	          	1984	M06	2011	M13
NDU31412131412102             	314121	31412102	U	198406	          	1984	M06	2011	M13
NDU31412131412103             	314121	31412103	U	198406	          	1984	M06	2011	M13
NDU31412131412104             	314121	31412104	U	200506	          	2005	M06	2011	M13
NDU31412131412105             	314121	31412105	U	199806	          	1998	M06	2009	M05
NDU3141213141211              	314121	3141211	U	198406	          	1984	M06	2006	M13
NDU31412131412111             	314121	31412111	U	199806	          	1998	M06	2005	M06
NDU3141213141211111           	314121	3141211111	U	199806	          	1998	M06	2005	M06
NDU31412131412112             	314121	31412112	U	198406	          	1984	M06	2005	M06
NDU3141213141211261           	314121	3141211261	U	198406	          	1984	M06	2005	M06
NDU31412131412113             	314121	31412113	U	198406	          	1984	M06	2005	M05
NDU3141213141211399           	314121	3141211399	U	198406	          	1984	M06	2005	M05
NDU314121314121M              	314121	314121M	U	200506	          	2005	M06	2011	M13
NDU314121314121MM             	314121	314121MM	U	198406	          	1984	M06	1998	M06
NDU314121314121P              	314121	314121P	U	198406	          	1984	M06	2011	M13
NDU314121314121S              	314121	314121S	U	198406	          	1984	M06	2011	M13
NDU314129314129               	314129	314129	U	198306	          	1983	M06	2011	M13
NDU3141293141291              	314129	3141291	U	198306	          	1978	M01	2011	M13
NDU3141293141293              	314129	3141293	U	198306	          	1973	M01	2011	M13
NDU3141293141295              	314129	3141295	U	198306	          	1975	M12	2005	M06
NDU3141293141296              	314129	3141296	U	198306	          	1983	M06	2011	M13
NDU31412931412961             	314129	31412961	U	199712	          	1997	M12	2003	M13
NDU31412931412962             	314129	31412962	U	198306	          	1983	M06	2005	M06
NDU31412931412965             	314129	31412965	U	199712	          	1997	M12	2005	M06
NDU31412931412966             	314129	31412966	U	199603	          	1996	M03	2005	M06
NDU3141293141297              	314129	3141297	U	198306	          	1983	M06	2006	M13
NDU31412931412971             	314129	31412971	U	199712	          	1997	M12	2003	M13
NDU31412931412972             	314129	31412972	U	198306	          	1983	M06	2005	M06
NDU31412931412973             	314129	31412973	U	199603	          	1996	M03	2005	M06
NDU31412931412974             	314129	31412974	U	199712	          	1997	M12	2005	M06
NDU314129314129M              	314129	314129M	U	198306	          	1983	M06	2011	M13
NDU314129314129P              	314129	314129P	U	198306	          	1983	M06	2011	M13
NDU314129314129S              	314129	314129S	U	198306	          	1983	M06	2011	M12
NDU314129314129SS             	314129	314129SS	U	199512	          	1995	M12	1997	M13
NDU314911314911               	314911	314911	U	198512	          	1985	M12	2011	M13
NDU3149113149110              	314911	3149110	U	200312	          	2003	M12	2011	M13
NDU31491131491101             	314911	31491101	U	200212	          	2002	M12	2011	M13
NDU31491131491102             	314911	31491102	U	198512	          	1985	M12	2011	M13
NDU314911314911M              	314911	314911M	U	200212	          	2002	M12	2007	M07
NDU314911314911P              	314911	314911P	U	198512	          	1985	M12	2011	M13
NDU314911314911S              	314911	314911S	U	198512	          	1985	M12	2011	M13
NDU314911314911SS             	314911	314911SS	U	198512	          	1985	M12	1998	M08
NDU314912314912               	314912	314912	U	198512	          	1977	M12	2011	M13
NDU3149123149120              	314912	3149120	U	200306	          	2003	M06	2011	M13
NDU31491231491201             	314912	31491201	U	201012	          	2010	M12	2011	M13
NDU31491231491204             	314912	31491204	U	201012	          	2010	M12	2011	M13
NDU31491231491205             	314912	31491205	U	201012	          	2010	M12	2011	M13
NDU31491231491207             	314912	31491207	U	201012	          	2010	M12	2011	M13
NDU31491231491208             	314912	31491208	U	201012	          	2010	M12	2011	M13
NDU3149123149121              	314912	3149121	U	200306	          	2003	M06	2006	M13
NDU314912314912M              	314912	314912M	U	200306	          	2003	M06	2011	M13
NDU314912314912P              	314912	314912P	U	198512	          	1977	M12	2011	M13
NDU314912314912S              	314912	314912S	U	198512	          	1985	M12	2011	M13
NDU314912314912SS             	314912	314912SS	U	198512	          	1985	M12	1992	M06
NDU314991314991               	314991	314991	U	198506	          	1977	M12	2011	M13
NDU3149913149911              	314991	3149911	U	200312	          	2003	M12	2005	M06
NDU3149913149913              	314991	3149913	U	198506	          	1975	M12	2011	M13
NDU3149913149915              	314991	3149915	U	198506	          	1977	M12	2009	M07
NDU314991314991M              	314991	314991M	U	199312	          	1993	M12	2011	M13
NDU314991314991P              	314991	314991P	U	198506	          	1985	M06	2011	M13
NDU314991314991S              	314991	314991S	U	198506	          	1985	M06	2003	M13
NDU314992314992               	314992	314992	U	198406	          	1984	M06	2011	M13
NDU3149923149920              	314992	3149920	U	198406	          	1984	M06	2011	M13
NDU3149923149921              	314992	3149921	U	198406	          	1984	M06	2006	M13
NDU314992314992P              	314992	314992P	U	198406	          	1984	M06	2011	M13
NDU314992314992S              	314992	314992S	U	198912	          	1989	M12	1993	M07
NDU3149993149995              	314999	3149995	U	198512	          	1985	M12	2011	M13
NDU3149993149999              	314999	3149999	U	200312	          	2003	M12	2006	M13
NDU315110315110911            	315110	315110911	U	201012	          	2010	M12	2011	M13
NDU315110315110912            	315110	315110912	U	201012	          	2010	M12	2011	M13
NDU315110315110913            	315110	315110913	U	201012	          	2010	M12	2011	M13
NDU315110315110914            	315110	315110914	U	201012	          	2010	M12	2011	M13
NDU315110315110915            	315110	315110915	U	201012	          	2010	M12	2011	M13
NDU315111315111               	315111	315111	U	198406	          	1975	M12	2010	M13
NDU3151113151111              	315111	3151111	U	200212	          	2002	M12	2010	M13
NDU3151113151113              	315111	3151113	U	198406	          	1984	M06	2010	M13
NDU3151113151115              	315111	3151115	U	200212	          	2002	M12	2006	M01
NDU315111315111M              	315111	315111M	U	199006	          	1990	M06	1993	M08
NDU315111315111P              	315111	315111P	U	198406	          	1984	M06	2010	M13
NDU315111315111S              	315111	315111S	U	198406	          	1984	M06	2009	M08
NDU315111315111SS             	315111	315111SS	U	199106	          	1991	M06	1991	M06
NDU315119315119               	315119	315119	U	198406	          	1984	M06	2010	M13
NDU3151193151191              	315119	3151191	U	198406	          	1977	M12	2010	M13
NDU3151193151193              	315119	3151193	U	198406	          	1984	M06	2010	M13
NDU3151193151195              	315119	3151195	U	198406	          	1984	M06	2010	M03
NDU315119315119M              	315119	315119M	U	199006	          	1990	M06	2008	M13
NDU315119315119P              	315119	315119P	U	198406	          	1984	M06	2010	M13
NDU315119315119S              	315119	315119S	U	198406	          	1984	M06	2003	M13
NDU315119315119SS             	315119	315119SS	U	198406	          	1984	M06	1990	M06
NDU315191315191               	315191	315191	U	198412	          	1967	M01	2011	M13
NDU3151913151911              	315191	3151911	U	198412	          	1984	M12	2006	M13
NDU3151913151912              	315191	3151912	U	198412	          	1984	M12	2011	M13
NDU3151913151913              	315191	3151913	U	198412	          	1984	M12	2006	M13
NDU3151913151914              	315191	3151914	U	198412	          	1984	M12	2011	M13
NDU3151913151915              	315191	3151915	U	198412	          	1984	M12	1999	M08
NDU3151913151917              	315191	3151917	U	198412	          	1984	M12	2011	M13
NDU3151913151919              	315191	3151919	U	199712	          	1997	M12	2006	M13
NDU315191315191A              	315191	315191A	U	199712	          	1997	M12	2006	M13
NDU315191315191B              	315191	315191B	U	199712	          	1997	M12	2011	M13
NDU315191315191C              	315191	315191C	U	198412	          	1984	M12	2006	M13
NDU315191315191D              	315191	315191D	U	198412	          	1984	M12	2006	M13
NDU315191315191E              	315191	315191E	U	200506	          	2005	M06	2009	M05
NDU315191315191G              	315191	315191G	U	198512	          	1985	M12	2011	M13
NDU315191315191H              	315191	315191H	U	200612	          	2006	M12	2011	M13
NDU315191315191P              	315191	315191P	U	198412	          	1984	M12	2011	M13
NDU315191315191S              	315191	315191S	U	198412	          	1984	M12	2011	M13
NDU315191315191SS             	315191	315191SS	U	199712	          	1997	M12	2003	M13
NDU315192315192               	315192	315192	U	198206	          	1967	M01	2011	M13
NDU3151923151921              	315192	3151921	U	198206	          	1982	M06	2011	M09
NDU3151923151923              	315192	3151923	U	198206	          	1982	M06	2006	M13
NDU3151923151924              	315192	3151924	U	198206	          	1982	M06	2011	M13
NDU315192315192P              	315192	315192P	U	198206	          	1982	M06	2011	M13
NDU315192315192S              	315192	315192S	U	198206	          	1982	M06	1993	M05
NDU315192315192SM             	315192	315192SM	U	198206	          	1982	M06	1996	M06
NDU315192315192SS             	315192	315192SS	U	199512	          	1995	M12	2002	M13
NDU315211315211               	315211	315211	U	200312	          	2003	M12	2011	M13
NDU3152113152118              	315211	3152118	U	200706	          	2007	M06	2011	M13
NDU3152113152119              	315211	3152119	U	200706	          	2007	M06	2011	M13
NDU315211315211A              	315211	315211A	U	200312	          	2003	M12	2006	M13
NDU315211315211B              	315211	315211B	U	200312	          	2003	M12	2007	M06
NDU315211315211M              	315211	315211M	U	200706	          	2007	M06	2011	M08
NDU315211315211P              	315211	315211P	U	200312	          	2003	M12	2011	M13
NDU315211315211S              	315211	315211S	U	200312	          	2003	M12	2011	M12
NDU315211315211T              	315211	315211T	U	200706	          	2007	M06	2011	M13
NDU315212315212               	315212	315212	U	200312	          	2003	M12	2011	M13
NDU3152123152121              	315212	3152121	U	200706	          	2007	M06	2011	M13
NDU3152123152123              	315212	3152123	U	200706	          	2007	M06	2011	M13
NDU3152123152127              	315212	3152127	U	200706	          	2007	M06	2011	M13
NDU315212315212A              	315212	315212A	U	200312	          	2003	M12	2006	M13
NDU315212315212B              	315212	315212B	U	200312	          	2003	M12	2007	M06
NDU315212315212P              	315212	315212P	U	200312	          	2003	M12	2011	M13
NDU315212315212S              	315212	315212S	U	200312	          	2003	M12	2011	M13
NDU315212315212T              	315212	315212T	U	200706	          	2007	M06	2011	M13
NDU315221315221               	315221	315221	U	200312	          	2003	M12	2011	M13
NDU3152213152210              	315221	3152210	U	200312	          	2003	M12	2011	M13
NDU3152213152211              	315221	3152211	U	200312	          	2003	M12	2006	M13
NDU3152213152213              	315221	3152213	U	200312	          	2003	M12	2004	M01
NDU3152213152215              	315221	3152215	U	200312	          	2003	M12	2004	M01
NDU315221315221P              	315221	315221P	U	200312	          	2003	M12	2011	M13
NDU315221315221S              	315221	315221S	U	200312	          	2003	M12	2009	M09
NDU315222315222               	315222	315222	U	198012	          	1965	M01	2011	M13
NDU3152223152221              	315222	3152221	U	200206	          	2002	M06	2006	M13
NDU3152223152222              	315222	3152222	U	200206	          	2002	M06	2011	M13
NDU3152223152223              	315222	3152223	U	200206	          	2002	M06	2006	M04
NDU3152223152224              	315222	3152224	U	200206	          	2002	M06	2008	M11
NDU3152223152225              	315222	3152225	U	200206	          	2002	M06	2006	M13
NDU3152223152226              	315222	3152226	U	200206	          	2002	M06	2008	M13
NDU3152223152229              	315222	3152229	U	200812	          	2008	M12	2011	M13
NDU31522231522294             	315222	31522294	U	200206	          	2002	M06	2008	M11
NDU31522231522296             	315222	31522296	U	200206	          	2002	M06	2008	M13
NDU315222315222M1             	315222	315222M1	U	200812	          	2008	M12	2010	M12
NDU315222315222P              	315222	315222P	U	198012	          	1980	M12	2011	M13
NDU315222315222S              	315222	315222S	U	198012	          	1980	M12	2011	M13
NDU315223315223               	315223	315223	U	198306	          	1965	M01	2011	M13
NDU3152233152231              	315223	3152231	U	198306	          	1983	M06	2009	M11
NDU3152233152233              	315223	3152233	U	198306	          	1965	M01	2011	M13
NDU315223315223M              	315223	315223M	U	198306	          	1983	M06	1995	M13
NDU315223315223MM             	315223	315223MM	U	198306	          	1983	M06	1995	M13
NDU315223315223P              	315223	315223P	U	198306	          	1965	M01	2011	M13
NDU315223315223S              	315223	315223S	U	198306	          	1983	M06	2009	M13
NDU315223315223SS             	315223	315223SS	U	198306	          	1983	M06	1988	M13
NDU315224315224               	315224	315224	U	198112	          	1967	M01	2011	M13
NDU3152243152240              	315224	3152240	U	200912	          	2009	M12	2011	M13
NDU31522431522402             	315224	31522402	U	198112	          	1965	M01	2009	M13
NDU31522431522404             	315224	31522404	U	198112	          	1981	M12	2007	M07
NDU3152243152241              	315224	3152241	U	198112	          	1965	M01	2006	M13
NDU3152243152242              	315224	3152242	U	198112	          	1965	M01	2009	M13
NDU3152243152243              	315224	3152243	U	198112	          	1981	M12	2006	M13
NDU3152243152244              	315224	3152244	U	198112	          	1981	M12	2007	M07
NDU315224315224P              	315224	315224P	U	198112	          	1981	M12	2011	M13
NDU315224315224S              	315224	315224S	U	198112	          	1981	M12	2011	M13
NDU315224315224SS             	315224	315224SS	U	198112	          	1981	M12	1992	M13
NDU315225315225               	315225	315225	U	198112	          	1981	M12	2011	M13
NDU3152253152251              	315225	3152251	U	198112	          	1981	M12	2011	M13
NDU3152253152253              	315225	3152253	U	198112	          	1981	M12	2006	M13
NDU3152253152254              	315225	3152254	U	198112	          	1981	M12	2011	M13
NDU315225315225M              	315225	315225M	U	200212	          	2002	M12	2011	M12
NDU315225315225P              	315225	315225P	U	198112	          	1981	M12	2011	M13
NDU315225315225S              	315225	315225S	U	198112	          	1981	M12	2011	M13
NDU315225315225SS             	315225	315225SS	U	198112	          	1981	M12	1992	M13
NDU315228315228               	315228	315228	U	198312	          	1983	M12	2011	M13
NDU3152283152281              	315228	3152281	U	198312	          	1983	M12	2006	M13
NDU3152283152282              	315228	3152282	U	198312	          	1983	M12	2011	M13
NDU3152283152282110           	315228	3152282110	U	200706	          	2007	M06	2011	M13
NDU3152283152282120           	315228	3152282120	U	200706	          	2007	M06	2011	M13
NDU3152283152283              	315228	3152283	U	198312	          	1978	M06	2006	M13
NDU3152283152283011           	315228	3152283011	U	198312	          	1983	M12	2003	M13
NDU3152283152283111           	315228	3152283111	U	198312	          	1983	M12	2006	M13
NDU3152283152284              	315228	3152284	U	198312	          	1983	M12	2011	M13
NDU3152283152285              	315228	3152285	U	200312	          	2003	M12	2006	M13
NDU3152283152286              	315228	3152286	U	198312	          	1983	M12	2011	M13
NDU315228315228M              	315228	315228M	U	198312	          	1983	M12	2011	M13
NDU315228315228MM             	315228	315228MM	U	198312	          	1983	M12	1997	M13
NDU315228315228P              	315228	315228P	U	198312	          	1983	M12	2011	M13
NDU315228315228S              	315228	315228S	U	198312	          	1983	M12	2011	M13
NDU315228315228SS             	315228	315228SS	U	198312	          	1983	M12	1989	M13
NDU31523-31523-               	31523-	31523-	U	200312	          	2003	M12	2011	M13
NDU315231315231               	315231	315231	U	200312	          	2003	M12	2011	M13
NDU3152313152311              	315231	3152311	U	200312	          	2003	M12	2011	M13
NDU3152313152313              	315231	3152313	U	200312	          	2003	M12	2011	M13
NDU3152313152315              	315231	3152315	U	198206	          	1975	M12	2011	M13
NDU3152313152317              	315231	3152317	U	198206	          	1975	M12	2006	M13
NDU3152313152318              	315231	3152318	U	198206	          	1975	M12	2010	M13
NDU3152313152319              	315231	3152319	U	200312	          	2003	M12	2011	M13
NDU315231315231M              	315231	315231M	U	200312	          	2003	M12	2011	M13
NDU315231315231P              	315231	315231P	U	200312	          	2003	M12	2011	M13
NDU315231315231S              	315231	315231S	U	200312	          	2003	M12	2011	M13
NDU315232315232               	315232	315232	U	198306	          	1978	M06	2011	M13
NDU3152323152321              	315232	3152321	U	199306	          	1993	M06	2011	M13
NDU3152323152323              	315232	3152323	U	198306	          	1983	M06	2011	M12
NDU315232315232M              	315232	315232M	U	200506	          	2005	M06	2007	M13
NDU315232315232MM             	315232	315232MM	U	199812	          	1998	M12	2000	M05
NDU315232315232P              	315232	315232P	U	198306	          	1983	M06	2011	M13
NDU315232315232S              	315232	315232S	U	198306	          	1983	M06	2011	M08
NDU315232315232SS             	315232	315232SS	U	198306	          	1983	M06	1993	M06
NDU315233315233               	315233	315233	U	198012	          	1977	M12	2011	M13
NDU3152333152330              	315233	3152330	U	200312	          	2003	M12	2011	M13
NDU3152333152331              	315233	3152331	U	200312	          	2003	M12	2006	M13
NDU3152333152331111           	315233	3152331111	U	198606	          	1986	M06	2006	M06
NDU3152333152331221           	315233	3152331221	U	198412	          	1984	M12	2006	M06
NDU315233315233M              	315233	315233M	U	200606	          	2006	M06	2011	M07
NDU315233315233P              	315233	315233P	U	198012	          	1980	M12	2011	M13
NDU315233315233S              	315233	315233S	U	198012	          	1980	M12	2011	M13
NDU315233315233SS             	315233	315233SS	U	198012	          	1980	M12	1990	M03
NDU315234315234               	315234	315234	U	198212	          	1982	M12	2011	M13
NDU3152343152341              	315234	3152341	U	199306	          	1993	M06	2003	M09
NDU3152343152342              	315234	3152342	U	199306	          	1993	M06	2008	M13
NDU3152343152343              	315234	3152343	U	199306	          	1993	M06	2006	M12
NDU3152343152344              	315234	3152344	U	199306	          	1993	M06	2010	M13
NDU3152343152345              	315234	3152345	U	198212	          	1972	M01	2006	M13
NDU3152343152345010           	315234	3152345010	U	198212	          	1977	M12	2006	M13
NDU3152343152345120           	315234	3152345120	U	199812	          	1998	M12	2006	M13
NDU3152343152346              	315234	3152346	U	198212	          	1977	M12	2011	M13
NDU3152343152348              	315234	3152348	U	199812	          	1998	M12	2011	M13
NDU315234315234M              	315234	315234M	U	200606	          	2006	M06	2009	M09
NDU315234315234MM             	315234	315234MM	U	198606	          	1986	M06	1988	M09
NDU315234315234P              	315234	315234P	U	198212	          	1982	M12	2011	M13
NDU315234315234S              	315234	315234S	U	198212	          	1982	M12	2011	M13
NDU315234315234SM             	315234	315234SM	U	198212	          	1982	M12	1987	M02
NDU315239315239               	315239	315239	U	198306	          	1983	M06	2011	M13
NDU3152393152391              	315239	3152391	U	198606	          	1978	M05	1996	M05
NDU3152393152392              	315239	3152392	U	200612	          	2006	M12	2011	M09
NDU3152393152393              	315239	3152393	U	198312	          	1977	M12	2006	M06
NDU3152393152394              	315239	3152394	U	199306	          	1993	M06	2011	M13
NDU3152393152395              	315239	3152395	U	198306	          	1983	M06	2006	M13
NDU3152393152396              	315239	3152396	U	198306	          	1983	M06	2011	M13
NDU3152393152397              	315239	3152397	U	198306	          	1983	M06	2006	M13
NDU31523931523970             	315239	31523970	U	199306	          	1993	M06	2006	M13
NDU31523931523971             	315239	31523971	U	199306	          	1993	M06	2006	M06
NDU3152393152398              	315239	3152398	U	200706	          	2007	M06	2011	M13
NDU315239315239A              	315239	315239A	U	198312	          	1977	M12	2011	M13
NDU315239315239E              	315239	315239E	U	198606	          	1978	M05	1996	M05
NDU315239315239M              	315239	315239M	U	198310	          	1983	M10	1990	M07
NDU315239315239MM             	315239	315239MM	U	198310	          	1983	M10	1990	M07
NDU315239315239P              	315239	315239P	U	198306	          	1983	M06	2011	M13
NDU315239315239S              	315239	315239S	U	198306	          	1983	M06	2011	M13
NDU315239315239T              	315239	315239T	U	200706	          	2007	M06	2011	M13
NDU31529-31529-               	31529-	31529-	U	200312	          	2003	M12	2011	M13
NDU315291315291               	315291	315291	U	200312	          	2003	M12	2011	M13
NDU3152913152910              	315291	3152910	U	200312	          	2003	M12	2011	M13
NDU31529131529101             	315291	31529101	U	200312	          	2003	M12	2005	M02
NDU31529131529102             	315291	31529102	U	200312	          	2003	M12	2009	M11
NDU3152913152911              	315291	3152911	U	200312	          	2003	M12	2006	M13
NDU31529131529111             	315291	31529111	U	200312	          	2003	M12	2005	M02
NDU31529131529112             	315291	31529112	U	200312	          	2003	M12	2006	M13
NDU315291315291P              	315291	315291P	U	200312	          	2003	M12	2011	M13
NDU315291315291S              	315291	315291S	U	200312	          	2003	M12	2011	M13
NDU315292315292               	315292	315292	U	200312	          	2003	M12	2011	M13
NDU3152923152921              	315292	3152921	U	198312	          	1983	M12	2011	M13
NDU3152923152925              	315292	3152925	U	198512	          	1985	M12	2011	M13
NDU315292315292M              	315292	315292M	U	200312	          	2003	M12	2011	M13
NDU315292315292P              	315292	315292P	U	200312	          	2003	M12	2011	M13
NDU315292315292S              	315292	315292S	U	200312	          	2003	M12	2007	M12
NDU315299315299               	315299	315299	U	200312	          	2003	M12	2011	M13
NDU3152993152992              	315299	3152992	U	200612	          	2006	M12	2011	M13
NDU3152993152993              	315299	3152993	U	200612	          	2006	M12	2009	M13
NDU3152993152994              	315299	3152994	U	200312	          	2003	M12	2006	M13
NDU3152993152995              	315299	3152995	U	200312	          	2003	M12	2011	M13
NDU3152993152997              	315299	3152997	U	200612	          	2006	M12	2011	M13
NDU315299315299M              	315299	315299M	U	200312	          	2003	M12	2011	M13
NDU315299315299P              	315299	315299P	U	200312	          	2003	M12	2011	M13
NDU315299315299S              	315299	315299S	U	200312	          	2003	M12	2009	M11
NDU315991315991               	315991	315991	U	199012	          	1990	M12	2011	M13
NDU3159913159911              	315991	3159911	U	199012	          	1990	M12	2006	M13
NDU3159913159912              	315991	3159912	U	199012	          	1990	M12	2006	M13
NDU3159913159913              	315991	3159913	U	199012	          	1990	M12	2006	M13
NDU3159913159914              	315991	3159914	U	199012	          	1990	M12	2011	M13
NDU3159913159915              	315991	3159915	U	199012	          	1990	M12	2011	M13
NDU3159913159916              	315991	3159916	U	199012	          	1990	M12	2011	M13
NDU315991315991M              	315991	315991M	U	199012	          	1990	M12	2011	M13
NDU315991315991P              	315991	315991P	U	199012	          	1990	M12	2011	M13
NDU315991315991S              	315991	315991S	U	199012	          	1990	M12	2011	M13
NDU315991315991SM             	315991	315991SM	U	199012	          	1990	M12	1996	M06
NDU315992315992               	315992	315992	U	200312	          	2003	M12	2011	M13
NDU3159923159921              	315992	3159921	U	200312	          	2003	M12	2011	M13
NDU3159923159923              	315992	3159923	U	198506	          	1985	M06	2011	M13
NDU3159923159925              	315992	3159925	U	198506	          	1985	M06	2011	M13
NDU315992315992M              	315992	315992M	U	200312	          	2003	M12	2011	M13
NDU315992315992P              	315992	315992P	U	200312	          	2003	M12	2011	M13
NDU315993315993               	315993	315993	U	198312	          	1975	M12	2011	M13
NDU3159933159930              	315993	3159930	U	198312	          	1975	M12	2011	M13
NDU3159933159931              	315993	3159931	U	198312	          	1975	M12	2006	M13
NDU31599331599312             	315993	31599312	U	198312	          	1983	M12	2004	M13
NDU315993315993121            	315993	315993121	U	198312	          	1983	M12	2004	M13
NDU315993315993127            	315993	315993127	U	198312	          	1983	M12	2004	M13
NDU315993315993129            	315993	315993129	U	198312	          	1983	M12	1999	M09
NDU31599331599314             	315993	31599314	U	198312	          	1983	M12	1986	M03
NDU315993315993M              	315993	315993M	U	198312	          	1983	M12	2011	M04
NDU315993315993MM             	315993	315993MM	U	198312	          	1983	M12	1995	M06
NDU315993315993P              	315993	315993P	U	198312	          	1975	M12	2011	M13
NDU315993315993S              	315993	315993S	U	200412	          	2004	M12	2006	M04
NDU315999315999               	315999	315999	U	200312	          	2003	M12	2011	M13
NDU3159993159993              	315999	3159993	U	200312	          	2003	M12	2006	M13
NDU3159993159995              	315999	3159995	U	198506	          	1985	M06	2011	M13
NDU3159993159997              	315999	3159997	U	200212	          	2002	M12	2011	M13
NDU3159993159999              	315999	3159999	U	200312	          	2003	M12	2009	M06
NDU315999315999D              	315999	315999D	U	200312	          	2003	M12	2009	M06
NDU315999315999F              	315999	315999F	U	200906	          	2009	M06	2011	M13
NDU315999315999M              	315999	315999M	U	200312	          	2003	M12	2011	M13
NDU315999315999P              	315999	315999P	U	200312	          	2003	M12	2011	M13
NDU315999315999S              	315999	315999S	U	200312	          	2003	M12	2007	M11
NDU31611031611022             	316110	31611022	U	200512	          	2005	M12	2011	M06
NDU3161103161104              	316110	3161104	U	198106	          	1981	M06	2011	M06
NDU3161103161107              	316110	3161107	U	200512	          	2005	M12	2011	M06
NDU316110316110S              	316110	316110S	U	198204	          	1982	M04	2005	M07
NDU316211316211               	316211	316211	U	198012	          	1972	M01	2011	M13
NDU3162113162111              	316211	3162111	U	198012	          	1980	M12	2011	M13
NDU3162113162114              	316211	3162114	U	198612	          	1986	M12	2011	M13
NDU316211316211M              	316211	316211M	U	199312	          	1993	M12	2008	M07
NDU316211316211P              	316211	316211P	U	198012	          	1980	M12	2011	M13
NDU316211316211S              	316211	316211S	U	198012	          	1980	M12	2006	M06
NDU316211316211SS             	316211	316211SS	U	198012	          	1980	M12	1994	M03
NDU316211316211SSS            	316211	316211SSS	U	198012	          	1980	M12	1994	M03
NDU316212316212               	316212	316212	U	198506	          	1985	M06	2011	M13
NDU3162123162120              	316212	3162120	U	200612	          	2006	M12	2009	M07
NDU31621231621202             	316212	31621202	U	198506	          	1985	M06	2009	M07
NDU3162123162121              	316212	3162121	U	198506	          	1985	M06	2006	M13
NDU316212316212M              	316212	316212M	U	200212	          	2002	M12	2009	M04
NDU316212316212P              	316212	316212P	U	198506	          	1985	M06	2009	M07
NDU316212316212S              	316212	316212S	U	199012	          	1990	M12	2004	M07
NDU316213316213               	316213	316213	U	198012	          	1976	M01	2011	M13
